,pivot,s1,s2,s3,s4,r1,r2,r3,r4
458,10357.88822437,10343.581505889162,10334.74280023084,10320.436081750002,10306.129363269163,10372.19494285084,10381.033648509161,10395.34036699,10409.647085470839
459,10370.453651503334,10356.344847482254,10347.628413584414,10333.519609563335,10319.410805542255,10384.562455524414,10393.278889422254,10407.387693443334,10421.496497464414
460,10423.709542433333,10392.617076846793,10373.408119049873,10342.315653463333,10311.223187876793,10454.802008019873,10474.010965816793,10505.103431403333,10536.195896989873
461,10441.767329740002,10417.38605742742,10402.323281862582,10377.94200955,10353.56073723742,10466.148602052583,10481.211377617421,10505.592649930002,10529.973922242583
462,10391.19313174,10362.466399239558,10344.71899382044,10315.992261319998,10287.265528819556,10419.91986424044,10437.66726965956,10466.394002160001,10495.120734660442
463,10381.902649,10371.15584724784,10364.516461872161,10353.76966012,10343.02285836784,10392.64945075216,10399.288836127838,10410.035637879999,10420.78243963216
464,10404.389993356666,10378.199475809346,10362.018946643986,10335.828429096666,10309.637911549346,10430.580510903987,10446.761040069347,10472.951557616667,10499.142075163987
465,10383.607025883333,10347.431122537213,10325.081611569454,10288.905708223334,10252.729804877214,10419.782929229454,10442.132440197212,10478.308343543333,10514.484246889453
466,10333.022186296666,10311.794299963925,10298.679689559407,10277.451803226666,10256.223916893925,10354.250072629407,10367.364683033926,10388.592569366667,10409.820455699408
467,10354.370798513333,10339.168303058694,10329.776185447972,10314.573689993333,10299.371194538693,10369.573293967973,10378.965411578694,10394.167907033334,10409.370402487973
468,10359.83360746,10351.153470222298,10345.7908723477,10337.110735109998,10328.430597872297,10368.5137446977,10373.8763425723,10382.55647981,10391.236617047702
469,10318.335350329999,10287.732950469199,10268.826755790798,10238.224355929999,10207.621956069199,10348.937750190798,10367.843944869199,10398.446344729999,10429.048744590798
470,10279.22699999,10265.810873467079,10257.52237645292,10244.106249929999,10230.690123407077,10292.643126512921,10300.93162352708,10314.347750050001,10327.763876572923
471,10272.01584778,10258.11109063658,10249.52071711342,10235.61595997,10221.71120282658,10285.92060492342,10294.510978446579,10308.415735589999,10322.320492733419
472,10280.395991556667,10266.479277129467,10257.881516383866,10243.964801956667,10230.048087529467,10294.312705983866,10302.910466729467,10316.827181156666,10330.743895583866
473,10305.110854806668,10280.584399612288,10265.431929911048,10240.905474716668,10216.379019522288,10329.637310001048,10344.789779702287,10369.316234896667,10393.842690091047
474,10308.642721966666,10298.928387014446,10292.926860708885,10283.212525756666,10273.498190804446,10318.357056918885,10324.358583224446,10334.072918176666,10343.787253128885
475,10313.016353496667,10307.331610006948,10303.819569526388,10298.134826036669,10292.45008254695,10318.701096986386,10322.213137466946,10327.897880956665,10333.582624446384
476,10336.131511706666,10321.663246231847,10312.724736671486,10298.256471196666,10283.788205721847,10350.599777181485,10359.538286741847,10374.006552216666,10388.474817691485
477,10346.060309863333,10342.664389340733,10340.566386085933,10337.170465563333,10333.774545040733,10349.456230385933,10351.554233640732,10354.950154163333,10358.346074685933
478,10341.834196553333,10332.601034798514,10326.896777798152,10317.663616043334,10308.430454288515,10351.067358308152,10356.771615308513,10366.004777063332,10375.23793881815
479,10318.35049378,10312.747779323861,10309.28641646614,10303.683702010001,10298.080987553862,10323.95320823614,10327.414571093861,10333.01728555,10338.62000000614
480,10335.15677507,10323.52649266428,10316.34129201572,10304.71100961,10293.08072720428,10346.78705747572,10353.972258124279,10365.602540529999,10377.232822935719
481,10358.044096256666,10346.516295496865,10339.394408116466,10327.866607356666,10316.338806596865,10369.571897016467,10376.693784396866,10388.221585156667,10399.749385916468
482,10359.309107713334,10354.895078132015,10352.168086034653,10347.754056453334,10343.340026872014,10363.723137294653,10366.450129392015,10370.864158973334,10375.278188554654
483,10332.39610279,10318.8253382397,10310.441305690301,10296.87054114,10283.2997765897,10345.966867340301,10354.3508998897,10367.92166444,10381.492428990301
484,10314.80242831,10297.68627338704,10287.111894952961,10269.99574003,10252.87958510704,10331.91858323296,10342.49296166704,10359.60911659,10376.72527151296
485,10290.900120273334,10276.770494433094,10268.041196793574,10253.911570953334,10239.781945113094,10305.029746113574,10313.759043753094,10327.888669593334,10342.018295433574
486,10275.540559033334,10257.261163422794,10245.968133673872,10227.688738063332,10209.409342452793,10293.819954643874,10305.112984392796,10323.392380003335,10341.671775613875
487,10260.113778696666,10253.614170298726,10249.598705424607,10243.099097026667,10236.599488628726,10266.613387094607,10270.628851968726,10277.128460366666,10283.628068764607
488,10231.811637019999,10218.792102148358,10210.74861987164,10197.729084999999,10184.709550128358,10244.83117189164,10252.874654168358,10265.894189039998,10278.913723911639
489,10240.033974923334,10231.434860745132,10226.122319001533,10217.523204823332,10208.92409064513,10248.633089101535,10253.945630845134,10262.544745023335,10271.143859201537
490,10226.934751956665,10218.340532375025,10213.031014518307,10204.436794936666,10195.842575355025,10235.528971538306,10240.838489395024,10249.432708976665,10258.026928558305
491,10235.869855636667,10225.647918408307,10219.332794885027,10209.110857656668,10198.888920428308,10246.091792865027,10252.406916388307,10262.628853616667,10272.850790845026
492,10260.21577066,10248.893824180299,10241.8991137897,10230.577167309999,10219.255220830299,10271.5377171397,10278.5324275303,10289.85437401,10301.1763204897
493,10259.415135586667,10250.319593182407,10244.700357560927,10235.604815156667,10226.509272752406,10268.510677990927,10274.129913612407,10283.225456016668,10292.320998420928
494,10262.953619163332,10253.232832926351,10247.227321010312,10237.50653477333,10227.78574853635,10272.674405400314,10278.679917316353,10288.400703553334,10298.121489790316
495,10273.739429966665,10263.173967048684,10256.646612994646,10246.081150076665,10235.515687158684,10284.304892884646,10290.832246938684,10301.397709856665,10311.963172774645
496,10254.210354366667,10245.515946984167,10240.144532999167,10231.450125616668,10222.755718234168,10262.904761749167,10268.276175734167,10276.970583116667,10285.664990499166
497,10279.784825606666,10261.513950024806,10250.226183958526,10231.955308376666,10213.684432794806,10298.055701188527,10309.343467254806,10327.614342836667,10345.885218418527
498,10277.741955693333,10263.898898880492,10255.346643886172,10241.503587073332,10227.660530260491,10291.585012506173,10300.137267500493,10313.980324313334,10327.823381126174
499,10313.931822243334,10300.013745722554,10291.415143474114,10277.497066953334,10263.578990432554,10327.849898764114,10336.448501012554,10350.366577533334,10364.284654054114
500,10315.233460293333,10304.693934010253,10298.182603636415,10287.643077353334,10277.103551070253,10325.772986576414,10332.284316950252,10342.823843233333,10353.363369516414
501,10289.95650262,10280.05629096392,10273.93992983608,10264.03971818,10254.13950652392,10299.85671427608,10305.97307540392,10315.87328706,10325.77349871608
502,10293.628907823333,10286.723022045693,10282.456558580972,10275.550672803332,10268.644787025692,10300.534793600973,10304.801257065694,10311.707142843334,10318.613028620974
503,10291.31954997,10286.5241968763,10283.5616227137,10278.76626962,10273.970916526301,10296.114903063699,10299.0774772263,10303.872830319999,10308.668183413698
504,10275.330623456668,10271.119332601647,10268.517592701688,10264.306301846667,10260.095010991647,10279.541914311689,10282.143654211648,10286.354945066669,10290.56623592169
505,10267.212310149998,10262.213364200918,10259.12501015908,10254.126064209999,10249.127118260918,10272.211256099079,10275.299610140917,10280.298556089998,10285.297502039079
506,10281.506192716666,10269.102029162786,10261.438723930545,10249.034560376665,10236.630396822786,10293.910356270546,10301.573661502787,10313.977825056667,10326.381988610547
507,10290.857964536666,10280.966448014246,10274.855458749085,10264.963942226665,10255.072425704244,10300.749481059087,10306.860470324247,10316.751986846668,10326.643503369089
508,10278.70224982,10261.31136708654,10250.56726152346,10233.17637879,10215.78549605654,10296.09313255346,10306.83723811654,10324.22812085,10341.61900358346
509,10274.421007573334,10261.416576595873,10253.382425520793,10240.377994543333,10227.373563565872,10287.425438550794,10295.459589625874,10308.464020603335,10321.468451580795
510,10285.256898090001,10274.319662469481,10267.562626850522,10256.625391230002,10245.688155609481,10296.194133710522,10302.95116932948,10313.888404950001,10324.825640570522
511,10315.654871663333,10295.881654074114,10283.665739542554,10263.892521953334,10244.119304364114,10335.428089252553,10347.644003784113,10367.417221373333,10387.190438962552
512,10308.968111453334,10299.586604876653,10293.790700290014,10284.409193713333,10275.027687136651,10318.349618030015,10324.145522616654,10333.527029193336,10342.908535770017
513,10318.532963573332,10309.403856020912,10303.763883815753,10294.634776263332,10285.505668710912,10327.662071125753,10333.302043330912,10342.431150883333,10351.560258435753
514,10314.800227553334,10308.123908996115,10303.999272400555,10297.322953843335,10290.646635286115,10321.476546110554,10325.601182706114,10332.277501263334,10338.953819820554
515,10284.059391416667,10273.483543389388,10266.949773403949,10256.373925376669,10245.79807734939,10294.635239443947,10301.169009429386,10311.744857456666,10322.320705483946
516,10287.334715013332,10275.117295043552,10267.569360193113,10255.351940223332,10243.134520253552,10299.552134983112,10307.100069833552,10319.317489803332,10331.534909773112
517,10309.503892493334,10300.342537562874,10294.682642893793,10285.521287963333,10276.359933032873,10318.665247423794,10324.325142092875,10333.486497023336,10342.647851953796
518,10313.625623863334,10308.831276315874,10305.869323380794,10301.074975833333,10296.280628285873,10318.419971410794,10321.381924345875,10326.176271893335,10330.970619440795
519,10316.483761556667,10302.875343033347,10294.468047819986,10280.859629296667,10267.251210773347,10330.092180079986,10338.499475293347,10352.107893816667,10365.716312339986
520,10327.561231720001,10320.810245891862,10316.639479778141,10309.888493950002,10303.137508121863,10334.31221754814,10338.482983661861,10345.23396949,10351.98495531814
521,10315.59476113,10307.7079437675,10302.8354597425,10294.94864238,10287.061825017501,10323.4815784925,10328.3540625175,10336.240879879999,10344.127697242498
522,10319.910990583332,10313.325667356052,10309.257247770613,10302.671924543332,10296.086601316052,10326.496313810612,10330.564733396051,10337.150056623332,10343.735379850612
523,10324.850369189999,10315.447379746978,10309.63820302302,10300.23521358,10290.832224136979,10334.25335863302,10340.062535356978,10349.465524799998,10358.868514243019
524,10332.07708691,10325.835054969499,10321.9787211005,10315.73668916,10309.494657219499,10338.3191188505,10342.175452719499,10348.41748466,10354.6595166005
525,10374.765558716666,10357.205088637946,10346.356211835388,10328.795741756667,10311.235271677946,10392.326028795387,10403.174905597945,10420.735375676666,10438.295845755387
526,10374.840307420001,10364.724164148101,10358.474400241901,10348.358256970001,10338.242113698101,10384.956450691901,10391.206214598102,10401.322357870002,10411.438501141902
527,10364.940048753333,10350.572952318953,10341.696945097712,10327.329848663332,10312.962752228952,10379.307145187713,10388.183152408954,10402.550248843334,10416.917345277714
528,10382.563246416668,10369.882200396569,10362.047836886768,10349.366790866668,10336.685744846569,10395.244292436768,10403.078655946569,10415.759701966668,10428.440747986768
529,10363.480365846668,10342.852535813749,10330.108640819588,10309.480810786668,10288.852980753749,10384.108195879588,10396.852090873748,10417.479920906668,10438.107750939587
530,10340.208029973333,10333.013736697794,10328.569094778873,10321.374801503334,10314.180508227795,10347.402323248873,10351.846965167793,10359.041258443332,10366.235551718872
